onset	duration	sample	value
1.0000000000	0.2500000000	250	S111
1.4940000000	0.2500000000	373.5	S112
2.7290000000	0.2500000000	682.25	S113
3.7180000000	0.2500000000	929.5	S114
7.0000000000	0.2500000000	1750	S111
7.4930000000	0.2500000000	1873.25	S112
8.7280000000	0.2500000000	2182	S113
9.7170000000	0.2500000000	2429.25	S114
13.0000000000	0.2500000000	3250	S111
13.4930000000	0.2500000000	3373.25	S112
14.7290000000	0.2500000000	3682.25	S113
15.7170000000	0.2500000000	3929.25	S114
19.0000000000	0.2500000000	4750	S111
19.4940000000	0.2500000000	4873.5	S112
20.7300000000	0.2500000000	5182.5	S113
21.7180000000	0.2500000000	5429.5	S114
25.0000000000	0.2500000000	6250	S111
25.4930000000	0.2500000000	6373.25	S112
26.7290000000	0.2500000000	6682.25	S113
27.7170000000	0.2500000000	6929.25	S114
31.0000000000	0.2500000000	7750	S111
31.4940000000	0.2500000000	7873.5	S112
32.7290000000	0.2500000000	8182.25	S113
33.7180000000	0.2500000000	8429.5	S114
37.0000000000	0.2500000000	9250	S111
37.4940000000	0.2500000000	9373.5	S112
38.7300000000	0.2500000000	9682.5	S113
39.7180000000	0.2500000000	9929.5	S114
43.0000000000	0.2500000000	10750	S111
43.4940000000	0.2500000000	10873.5	S112
44.7300000000	0.2500000000	11182.5	S113
45.7180000000	0.2500000000	11429.5	S114
49.0000000000	0.2500000000	12250	S111
49.4950000000	0.2500000000	12373.75	S112
50.7300000000	0.2500000000	12682.5	S113
51.7180000000	0.2500000000	12929.5	S114
55.0000000000	0.2500000000	13750	S111
55.4940000000	0.2500000000	13873.5	S112
56.7300000000	0.2500000000	14182.5	S113
57.7180000000	0.2500000000	14429.5	S114
61.0000000000	0.2500000000	15250	S111
61.4940000000	0.2500000000	15373.5	S112
62.7290000000	0.2500000000	15682.25	S113
63.7180000000	0.2500000000	15929.5	S114
67.0000000000	0.2500000000	16750	S111
67.4940000000	0.2500000000	16873.5	S112
68.7290000000	0.2500000000	17182.25	S113
69.7170000000	0.2500000000	17429.25	S114
73.0000000000	0.2500000000	18250	S111
